Time/s,Azimuth/deg,Zenith/deg
0.0272717775,89.0,73.5
0.027326872,89.0,72.0
0.0273819665,89.0,70.5
0.027437061,89.0,69.0
0.0274921555,89.0,67.5
0.02754725,89.0,66.0
0.0276023445,89.0,64.5
0.027657439,89.0,63.0
0.0277125335,89.0,61.5
0.027767628,89.0,60.0
0.0278227225,89.0,58.5
0.027877817,89.0,57.0
0.0279329115,89.0,55.5
0.027988006,89.0,54.0
0.0280431005,89.0,52.5
0.028098195,89.0,51.0
0.0281532895,89.0,49.5
0.028208384,89.0,48.0
0.028263478499999998,89.0,46.5
0.028318573,89.0,45.0
0.028373667499999998,89.0,43.5
0.028428762,89.0,42.0
0.028483856499999998,89.0,40.5
0.028538951,89.0,39.0
0.028594045499999998,89.0,37.5
0.02864914,89.0,36.0
0.0287042345,89.0,34.5
0.028759329,89.0,33.0
0.0288144235,89.0,31.5
0.028869518,89.0,30.0
0.0289246125,89.0,28.5
0.028979707,89.0,27.0
0.0290348015,89.0,25.5
0.029089896,89.0,24.0
0.0291449905,89.0,22.5
0.029200085,89.0,21.0
0.0292551795,89.0,19.5
0.029310274,89.0,18.0
0.0293653685,89.0,16.5
0.029420463,89.0,15.0
0.0294755575,89.0,13.5
0.029530652,89.0,12.0
0.0295857465,89.0,10.5
0.029640841,89.0,9.0
0.0296959355,89.0,7.5
0.02975103,89.0,6.0
0.0298061245,89.0,4.5
0.029861218999999998,89.0,3.0
0.0299163135,89.0,1.5
0.029971407999999998,89.0,0.0
0.0300265025,89.0,-1.5
0.030081596999999998,89.0,-3.0
0.0301366915,89.0,-4.5
0.030191785999999998,89.0,-6.0
0.0302468805,89.0,-7.5
0.030301975,89.0,-9.0
0.0303570695,89.0,-10.5
0.030412164,89.0,-12.0
0.0304672585,89.0,-13.5
0.030522353,89.0,-15.0
0.0305774475,89.0,-16.5
0.030632542,89.0,-18.0
0.0306876365,89.0,-19.5
0.030742731,89.0,-21.0
0.0307978255,89.0,-22.5
0.03085292,89.0,-24.0
0.0309080145,89.0,-25.5
0.030963109,89.0,-27.0
0.0310182035,89.0,-28.5
0.031073298,89.0,-30.0
0.0311283925,89.0,-31.5
0.031183487,89.0,-33.0
0.0312385815,89.0,-34.5
0.031293676,89.0,-36.0
0.0313487705,89.0,-37.5
0.031403864999999996,89.0,-39.0
0.0314589595,89.0,-40.5
0.031514054,89.0,-42.0
0.0315691485,89.0,-43.5
0.031624242999999996,89.0,-45.0
0.0316793375,89.0,-46.5
0.031734432,89.0,-48.0
0.0317895265,89.0,-49.5
0.031844621,89.0,-51.0
0.0318997155,89.0,-52.5
0.03195481,89.0,-54.0
0.0320099045,89.0,-55.5
0.032064999,89.0,-57.0
0.0321200935,89.0,-58.5
0.032175188,89.0,-60.0
0.0322302825,89.0,-61.5
0.032285377,89.0,-63.0
0.0323404715,89.0,-64.5
0.032395566,89.0,-66.0
0.0324506605,89.0,-67.5
0.032505755,89.0,-69.0
0.0325608495,89.0,-70.5
0.032615944,89.0,-72.0
0.0326710385,89.0,-73.5
0.032726133,89.0,-75.0
0.0327812275,89.0,-76.5
0.032836322,89.0,-78.0
0.0328914165,89.0,-79.5
0.032946511,89.0,-81.0
0.033001605499999996,89.0,-82.5
0.0330567,89.0,-84.0
0.0331117945,89.0,-85.5
0.033166889,89.0,-87.0
0.033221983499999996,89.0,-88.5
0.033277078,89.0,-90.0
0.0333321725,111.25,90.0
0.033387267,111.25,88.5
0.0334423615,111.25,87.0
0.033497456,111.25,85.5
0.0335525505,111.25,84.0
0.033607645,111.25,82.5
0.0336627395,111.25,81.0
0.033717834,111.25,79.5
0.0337729285,111.25,78.0
0.033828023,111.25,76.5
0.0338831175,111.25,75.0
0.033938212,111.25,73.5
0.0339933065,111.25,72.0
0.034048401,111.25,70.5
0.0341034955,111.25,69.0
0.03415859,111.25,67.5
0.0342136845,111.25,66.0
0.034268779,111.25,64.5
0.0343238735,111.25,63.0
0.034378968,111.25,61.5
0.0344340625,111.25,60.0
0.034489157,111.25,58.5
0.0345442515,111.25,57.0
0.034599345999999996,111.25,55.5
0.0346544405,111.25,54.0
0.034709535,111.25,52.5
0.0347646295,111.25,51.0
0.034819723999999996,111.25,49.5
0.0348748185,111.25,48.0
0.034929913,111.25,46.5
0.0349850075,111.25,45.0
0.035040102,111.25,43.5
0.0350951965,111.25,42.0
0.035150291,111.25,40.5
0.0352053855,111.25,39.0
0.03526048,111.25,37.5
0.0353155745,111.25,36.0
0.035370669,111.25,34.5
0.0354257635,111.25,33.0
0.035480858,111.25,31.5
0.0355359525,111.25,30.0
0.035591047,111.25,28.5
0.0356461415,111.25,27.0
0.035701236,111.25,25.5
0.0357563305,111.25,24.0
0.035811425,111.25,22.5
0.0358665195,111.25,21.0
0.035921614,111.25,19.5
0.0359767085,111.25,18.0
0.036031803,111.25,16.5
0.0360868975,111.25,15.0
0.036141992,111.25,13.5
0.036197086499999996,111.25,12.0
0.036252181,111.25,10.5
0.0363072755,111.25,9.0
0.03636237,111.25,7.5
0.036417464499999996,111.25,6.0
0.036472559,111.25,4.5
0.0365276535,111.25,3.0
0.036582748,111.25,1.5
0.0366378425,111.25,0.0
0.036692937,111.25,-1.5
0.0367480315,111.25,-3.0
0.036803126,111.25,-4.5
0.0368582205,111.25,-6.0
0.036913315,111.25,-7.5
0.0369684095,111.25,-9.0
0.037023504,111.25,-10.5
0.0370785985,111.25,-12.0
0.037133693,111.25,-13.5
0.0371887875,111.25,-15.0
0.037243882,111.25,-16.5
0.0372989765,111.25,-18.0
0.037354071,111.25,-19.5
0.0374091655,111.25,-21.0
0.03746426,111.25,-22.5
0.0375193545,111.25,-24.0
0.037574449,111.25,-25.5
0.0376295435,111.25,-27.0
0.037684638,111.25,-28.5
0.0377397325,111.25,-30.0
0.037794826999999996,111.25,-31.5
0.0378499215,111.25,-33.0
0.037905016,111.25,-34.5
0.0379601105,111.25,-36.0
0.038015204999999996,111.25,-37.5
0.0380702995,111.25,-39.0
0.038125394,111.25,-40.5
0.0381804885,111.25,-42.0
0.038235583,111.25,-43.5
0.0382906775,111.25,-45.0
0.038345772,111.25,-46.5
0.0384008665,111.25,-48.0
0.038455961,111.25,-49.5
0.0385110555,111.25,-51.0
0.03856615,111.25,-52.5
0.0386212445,111.25,-54.0
0.038676339,111.25,-55.5
0.0387314335,111.25,-57.0
0.038786528,111.25,-58.5
0.0388416225,111.25,-60.0
0.038896717,111.25,-61.5
0.0389518115,111.25,-63.0
0.039006906,111.25,-64.5
0.0390620005,111.25,-66.0
0.039117095,111.25,-67.5
0.0391721895,111.25,-69.0
0.039227284,111.25,-70.5
0.0392823785,111.25,-72.0
0.039337473,111.25,-73.5
0.039392567499999996,111.25,-75.0
0.039447662,111.25,-76.5
0.0395027565,111.25,-78.0
0.039557851,111.25,-79.5
0.039612945499999996,111.25,-81.0
0.03966804,111.25,-82.5
0.0397231345,111.25,-84.0
0.039778229,111.25,-85.5
0.0398333235,111.25,-87.0
0.039888418,111.25,-88.5
0.0399435125,111.25,-90.0
0.039998607,133.5,90.0
0.0400537015,133.5,88.5
0.040108796,133.5,87.0
0.0401638905,133.5,85.5
0.040218985,133.5,84.0
0.0402740795,133.5,82.5
0.040329174,133.5,81.0
0.0403842685,133.5,79.5
0.040439363,133.5,78.0
0.0404944575,133.5,76.5
0.040549552,133.5,75.0
0.0406046465,133.5,73.5
0.040659741,133.5,72.0
0.0407148355,133.5,70.5
0.040769929999999996,133.5,69.0
0.0408250245,133.5,67.5
0.040880119,133.5,66.0
0.0409352135,133.5,64.5
0.040990307999999996,133.5,63.0
0.0410454025,133.5,61.5
0.041100497,133.5,60.0
0.0411555915,133.5,58.5
0.041210685999999996,133.5,57.0
0.0412657805,133.5,55.5
0.041320875,133.5,54.0
0.0413759695,133.5,52.5
0.041431064,133.5,51.0
0.0414861585,133.5,49.5
0.041541253,133.5,48.0
0.0415963475,133.5,46.5
0.041651442,133.5,45.0
0.0417065365,133.5,43.5
0.041761631,133.5,42.0
0.0418167255,133.5,40.5
0.04187182,133.5,39.0
0.0419269145,133.5,37.5
0.041982009,133.5,36.0
0.0420371035,133.5,34.5
0.042092198,133.5,33.0
0.0421472925,133.5,31.5
0.042202387,133.5,30.0
0.0422574815,133.5,28.5
0.042312576,133.5,27.0
0.042367670499999996,133.5,25.5
0.042422765,133.5,24.0
0.0424778595,133.5,22.5
0.042532954,133.5,21.0
0.042588048499999996,133.5,19.5
0.042643143,133.5,18.0
0.0426982375,133.5,16.5
